kind,mix,E_MeV,Zeq_EpiXS,Zeq_epixs_cli,max_abs_rel_diff_%_1to40mfp,rel_diff_%_at_40mfp,error
absorption,3,1.0,6.79154,6.79020338654277,0.0033365580236255354,0.0026376760350554918,
absorption,3,1.5,6.15917,6.159947094124539,0.0012030527135387103,0.0012030527135387103,
absorption,3,2.0,6.13465,6.134112685341716,0.0012179288148450595,0.0012179288148450595,
absorption,3,3.0,6.1272,6.127755886866735,0.0005198655007143671,0.00037186995320848126,
absorption,3,4.0,6.124,6.124150420321366,0.00045726401145529394,0.0002611584790424004,
absorption,3,5.0,6.123,6.123347768049769,0.0013828021041994987,0.0013828021041994987,
absorption,3,6.0,6.12167,6.122082436456141,0.002087780642945347,-0.0010074290999972924,
absorption,3,8.0,6.11879,6.1190956835066155,0.0005060523109445825,0.0005060523109445825,
absorption,3,10.0,6.11729,6.116767095399252,0.002567863417146654,-0.002567863417146654,
absorption,3,15.0,6.1162,6.116659959325231,0.0014166373346613526,0.0014166373346613526,
absorption,4,0.015,6.66832,6.666724041207131,0.07946876682756177,0.07946876682756177,
absorption,4,0.02,6.68008,6.679325805054617,0.08313563545401248,0.08313563545401248,
absorption,4,0.03,6.68769,6.685611880824934,0.417686652383753,0.417686652383753,
absorption,4,0.04,6.6906,6.689409230872369,0.3024766210176333,0.3024766210176333,
absorption,4,0.05,6.6935,6.692808926415083,0.15346675801919396,0.15346675801919396,
absorption,4,0.06,6.69729,6.69638122384551,0.16512728345878802,0.16512728345878802,
absorption,4,0.08,6.70451,6.70182274728591,0.36024289092055906,0.36024289092055906,
absorption,4,0.1,6.70804,6.706105125407282,0.19962156396267083,0.19962156396267083,
absorption,4,0.15,6.70923,6.712613923522355,0.21531091003486047,-0.21531091003486047,
absorption,4,0.2,6.71309,6.713009912540765,0.003248599792038398,0.002654027436266304,
absorption,4,0.3,6.71854,6.7184014236899445,0.003459998636290429,0.003459998636290429,
absorption,4,0.4,6.72035,6.7202454889973895,0.002491316206265637,0.002491316206265637,
absorption,4,0.5,6.7209,6.721136645440139,0.0055401295280033125,-0.0055401295280033125,
absorption,4,0.6,6.72159,6.721616440224998,0.0003869862252758871,-0.00030564050601533665,
absorption,4,0.8,6.72102,6.72159877664758,0.0010028956114238596,0.00042891150220381036,
absorption,4,1.0,6.72355,6.722352125059637,0.0029529776469194857,0.002295556716092051,
absorption,4,1.5,6.12166,6.122480950567278,0.0012806998310743722,0.0012806998310743722,
absorption,4,2.0,6.09813,6.097558733671688,0.0012549879677914433,0.0012549879677914433,
absorption,4,3.0,6.09088,6.0913108648092225,0.0004466360536081737,0.0003895479233850807,
absorption,4,4.0,6.08779,6.087829139827041,0.00033034868593961875,0.00012078444358021301,
absorption,4,5.0,6.08678,6.087036669385011,0.0010284682871120054,0.0010284682871120054,
absorption,4,6.0,6.08552,6.085808433545628,0.0011421667156730209,-0.0007896495201498155,
absorption,4,8.0,6.08272,6.082856391225952,0.0004356149021278455,2.2418539158408635e-05,
absorption,4,10.0,6.08112,6.080477758062595,0.0033912887911990985,-0.0033912887911990985,
absorption,4,15.0,6.08015,6.080555076657898,0.001223941284189678,0.001223941284189678,
absorption,5,0.015,6.48941,6.488039787798893,0.06961261707973954,0.06961261707973954,
absorption,5,0.02,6.50147,6.500695820689222,0.0810772377124458,0.0810772377124458,
absorption,5,0.03,6.50539,6.503881492310672,0.2644429005838722,0.2644429005838722,
absorption,5,0.04,6.50642,6.505452419307785,0.20107373614153268,0.20107373614153268,
absorption,5,0.05,6.50834,6.507811927696167,0.1037419801891204,0.1037419801891204,
absorption,5,0.06,6.51132,6.51063100327752,0.11692285111628564,0.11692285111628564,
absorption,5,0.08,6.51717,6.515352926212577,0.2378695309736889,0.2378695309736889,
absorption,5,0.1,6.52035,6.519059516510982,0.12474437713212438,0.12474437713212438,
absorption,5,0.15,6.52223,6.524447451938017,0.13586670676600798,-0.13586670676600798,
absorption,5,0.2,6.52557,6.525430370775078,0.00437973814864101,0.003873381914543117,
absorption,5,0.3,6.5302,6.530003040782575,0.0045666970979629795,0.0045666970979629795,
absorption,5,0.4,6.53187,6.5315874676358066,0.006231994250471828,0.006231994250471828,
absorption,5,0.5,6.53236,6.53241630906535,0.0008408120518166307,-0.0008408120518166307,
absorption,5,0.6,6.53299,6.5329137908562345,0.0008116750373821091,0.0008116750373821091,
absorption,5,0.8,6.53279,6.532988364061761,0.0005105722765907927,0.00015335201151156497,
absorption,5,1.0,6.53441,6.5334324308875384,0.0025984562723735394,0.001825996419491105,
absorption,5,1.5,5.90972,5.910771303640777,0.0028055464793341756,-0.0028055464793341756,
absorption,5,2.0,5.88559,5.885212808356027,0.0007214910196173818,-0.0007214910196173818,
absorption,5,3.0,5.8783,5.878780797681951,0.0009369063609154793,0.0008565790664105677,
absorption,5,4.0,5.87521,5.87526564509269,0.00035745528367270296,0.00023414235461594046,
absorption,5,5.0,5.87439,5.874714107475463,0.0006097677244465416,0.0006097677244465416,
absorption,5,6.0,5.87328,5.87365373842179,0.001335986474626516,0.001335986474626516,
absorption,5,8.0,5.871,5.870992648743065,0.0004281044320375571,0.00012972178431436276,
absorption,5,10.0,5.86955,5.8691353346549056,0.0006420746433200009,-0.0006045131518250813,
absorption,5,15.0,5.8691,5.869564172625776,0.0012552781050390038,0.0008614490392577778,
absorption,6,0.015,6.57873,6.577164235418994,0.07864546831020114,0.07864546831020114,
absorption,6,0.02,6.5912,6.590377537241939,0.08900411560253119,0.08900411560253119,
absorption,6,0.03,6.59733,6.5954395272725925,0.35687570909845867,0.35687570909845867,
absorption,6,0.04,6.59943,6.598283921796716,0.2662209215108291,0.2662209215108291,
absorption,6,0.05,6.60197,6.601300447094181,0.13906464151671738,0.13906464151671738,
absorption,6,0.06,6.60549,6.6046303992283075,0.15096481342264934,0.15096481342264934,
absorption,6,0.08,6.61229,6.609917882847396,0.31362383137436556,0.31362383137436556,
absorption,6,0.1,6.61578,6.614071264385714,0.17022681768006365,0.17022681768006365,
absorption,6,0.15,6.61738,6.620248080709865,0.17938281996713323,-0.17938281996713323,
absorption,6,0.2,6.62112,6.6209708495612,0.005034918298774116,0.004610934121584975,
absorption,6,0.3,6.62635,6.6261447813032985,0.005062054102134006,0.005062054102134006,
absorption,6,0.4,6.62817,6.627924736321138,0.005070063960466165,0.005070063960466165,
absorption,6,0.5,6.6287,6.628822866879119,0.0022230762877217813,-0.0022230762877217813,
absorption,6,0.6,6.62938,6.629328334618862,0.000637286852822605,0.000637286852822605,
absorption,6,0.8,6.62899,6.629357205448933,0.0006080480191350546,0.00022585605150560184,
absorption,6,1.0,6.63114,6.629980538953409,0.003080746485539798,0.0021121828045034263,
absorption,6,1.5,5.99466,5.995740101627753,0.002832115962103643,-0.002832115962103643,
absorption,6,2.0,5.96907,5.968451256294211,0.0013057028178997676,-0.0013057028178997676,
absorption,6,3.0,5.96121,5.961574205312096,0.000702973656330208,0.0006555099599792058,
absorption,6,4.0,5.95788,5.9578223244374335,0.0002932767570129613,-9.316299088846236e-05,
absorption,6,5.0,5.95676,5.956993099335515,0.00035890081850897815,0.00019886339914787499,
absorption,6,6.0,5.95545,5.955689347026605,0.0007864137747226607,0.0007864137747226607,
absorption,6,8.0,5.95257,5.952540700571903,0.0004462111330982843,0.0003683531999199019,
absorption,6,10.0,5.95075,5.9500877014881075,0.0009896646193663372,-0.0003052826645144613,
absorption,6,15.0,5.94977,5.9501907220485215,0.0011435647244928404,0.0008428527510373485,
absorption,7,0.015,6.66493,6.663242122463482,0.08432630611439063,0.08432630611439063,
absorption,7,0.02,6.67849,6.677669460837667,0.09021787627470079,0.09021787627470079,
absorption,7,0.03,6.68812,6.685915246036881,0.4432950240517819,0.4432950240517819,
absorption,7,0.04,6.69201,6.69074446247752,0.3218895535806121,0.3218895535806121,
absorption,7,0.05,6.69547,6.694738362063797,0.1625587990735644,0.1625587990735644,
absorption,7,0.06,6.69969,6.6987272983702315,0.1758640225258068,0.1758640225258068,
absorption,7,0.08,6.70755,6.704696397045475,0.38265148965739293,0.38265148965739293,
absorption,7,0.1,6.71138,6.70933143194191,0.21221555883303989,0.21221555883303989,
absorption,7,0.15,6.71273,6.716319177897298,0.2283736713995399,-0.2283736713995399,
absorption,7,0.2,6.71688,6.716783243431267,0.0034295069093914776,0.0028961285996942365,
absorption,7,0.3,6.72272,6.722560960547715,0.0037910894253201377,0.0037910894253201377,
absorption,7,0.4,6.72466,6.724536555878793,0.002510329286020685,0.002510329286020685,
absorption,7,0.5,6.72524,6.725500384966152,0.005944655578116187,-0.005944655578116187,
absorption,7,0.6,6.72598,6.726014811278713,0.00038429177287024885,-0.0003716108627482839,
absorption,7,0.8,6.7254,6.725995153228378,0.0010402055441782743,0.0002231415317188734,
absorption,7,1.0,6.72808,6.7267952160751925,0.0035357423340043326,0.0026107520098905823,
absorption,7,1.5,6.07761,6.078518569327005,0.0014166148250005506,0.0014166148250005506,
absorption,7,2.0,6.05211,6.051477212257802,0.001499356771317295,0.001499356771317295,
absorption,7,3.0,6.04418,6.044608002953431,0.00043902251944949455,0.00043902251944949455,
absorption,7,4.0,6.04075,6.040753880860055,0.00022741733783915308,9.283028443718422e-05,
absorption,7,5.0,6.03955,6.039808369973795,0.0013379280236813784,0.0013379280236813784,
absorption,7,6.0,6.03811,6.038382153954965,0.0013378244196893263,-0.0007966796680691779,
absorption,7,8.0,6.03489,6.034985355949374,0.00045975087827887506,0.00036982060080958945,
absorption,7,10.0,6.03295,6.032215005634834,0.003580467640573737,-0.003580467640573737,
absorption,7,15.0,6.03156,6.031994283822613,0.0013735139115844675,0.0013735139115844675,
absorption,8,0.015,6.70723,6.705454322732123,0.08800595480318307,0.08800595480318307,
absorption,8,0.02,6.72155,6.720698716245064,0.09325383395806242,0.09325383395806242,
absorption,8,0.03,6.73337,6.730988760511173,0.4926288132165002,0.4926288132165002,
absorption,8,0.04,6.73842,6.737067801700325,0.35797305358127307,0.35797305358127307,
absorption,8,0.05,6.74246,6.741667820194984,0.1809526205317491,0.1809526205317491,
absorption,8,0.06,6.74708,6.746040518302292,0.19378222795309874,0.19378222795309874,
absorption,8,0.08,6.75552,6.7523920215918265,0.4216094849796459,0.4216094849796459,
absorption,8,0.1,6.75954,6.757279709216019,0.23705950545622745,0.23705950545622745,
absorption,8,0.15,6.76075,6.764679940626231,0.2516003994362248,-0.2516003994362248,
absorption,8,0.2,6.76511,6.765013777729265,0.0035756709516832075,0.003284510095569182,
absorption,8,0.3,6.77125,6.771093128574636,0.0036308418889241523,0.0036308418889241523,
absorption,8,0.4,6.77326,6.773166141396014,0.0018995526405163332,0.0018995526405163332,
absorption,8,0.5,6.77387,6.774161075291157,0.006775058919927801,-0.006775058919927801,
absorption,8,0.6,6.77463,6.774680092711627,0.0006177403132467951,-0.0006177403132467951,
absorption,8,0.8,6.77395,6.774634960268128,0.0011259607035185581,0.0004824564483696392,
absorption,8,1.0,6.77689,6.775522621148025,0.00387207333567563,0.0027927684974393685,
absorption,8,1.5,6.11964,6.120477760440878,0.001233648820719857,0.001233648820719857,
absorption,8,2.0,6.0941,6.093524079994116,0.0013069483923322522,0.0013069483923322522,
absorption,8,3.0,6.08627,6.086815148776308,0.0005377911654669276,0.00043860162461939467,
absorption,8,4.0,6.08287,6.082996581394579,0.00032340200271097075,-2.7475984176739132e-05,
absorption,8,5.0,6.08175,6.082094288370158,0.001365845403089594,0.0012275501824809965,
absorption,8,6.0,6.08031,6.08070379171118,0.002185241237273594,-0.0014426891701280198,
absorption,8,8.0,6.07717,6.0774380544473345,0.0005583693194699535,0.0003056098575093813,
absorption,8,10.0,6.07544,6.074858578470051,0.0025151365534936687,-0.0025151365534936687,
absorption,8,15.0,6.07406,6.074533586974124,0.0014864474205067424,0.0014864474205067424,
absorption,9,0.015,6.74842,6.746565430408714,0.09188795766492674,0.09188795766492674,
absorption,9,0.02,6.76365,6.762778546927021,0.09624913349959296,0.09624913349959296,
absorption,9,0.03,6.77797,6.775407178510825,0.5418731013439038,0.5418731013439038,
absorption,9,0.04,6.78434,6.782905669175098,0.39429458466004874,0.39429458466004874,
absorption,9,0.05,6.78904,6.788192261974585,0.19955091636343347,0.19955091636343347,
absorption,9,0.06,6.79411,6.792987159107909,0.2121246497764684,0.2121246497764684,
absorption,9,0.08,6.80315,6.799753262181798,0.46094347160017257,0.46094347160017257,
absorption,9,0.1,6.80737,6.804904230939928,0.2626303243914663,0.2626303243914663,
absorption,9,0.15,6.80846,6.812723938266894,0.2750646630384379,-0.2750646630384379,
absorption,9,0.2,6.81303,6.8129306637000395,0.00374710919803789,0.003248095270369511,
absorption,9,0.3,6.81947,6.819313698167592,0.0037859138670492953,0.0037859138670492953,
absorption,9,0.4,6.82155,6.82148470029178,0.0014869396498751186,0.0014869396498751186,
absorption,9,0.5,6.82218,6.822510408052804,0.00742588497081309,-0.00742588497081309,
absorption,9,0.6,6.82297,6.823034694953191,0.000750187352316356,-0.000750187352316356,
absorption,9,0.8,6.82219,6.822963660421931,0.0011597748244662753,0.000277368990886373,
absorption,9,1.0,6.8254,6.823937740512811,0.0037971501003264407,0.002947598653357808,
absorption,9,1.5,6.16075,6.16151810879312,0.0011789429950059827,0.0011789429950059827,
absorption,9,2.0,6.13514,6.134618796259279,0.0011431068728029459,0.0011431068728029459,
absorption,9,3.0,6.1274,6.128055190543648,0.0006304059527728612,0.0006111468947356258,
absorption,9,4.0,6.12402,6.124260183840517,0.0005925975595344468,0.00039332634476085815,
absorption,9,5.0,6.12297,6.1233917012441355,0.0015533527718991635,0.0015533527718991635,
absorption,9,6.0,6.12151,6.122026920736832,0.002137268525403968,-0.0014177745825016963,
absorption,9,8.0,6.11844,6.118870955813514,0.001405353278749466,0.001405353278749466,
absorption,9,10.0,6.1169,6.116461167042143,0.0022803583226482793,-0.0022803583226482793,
absorption,9,15.0,6.1155,6.11600262449371,0.00151405464547949,0.00151405464547949,
absorption,10,0.015,6.8293,6.82735112186281,0.09580456726390185,0.09580456726390185,
absorption,10,0.02,6.84671,6.845851693996023,0.09516973729950529,0.09516973729950529,
absorption,10,0.03,6.86681,6.863968872015462,0.6274437905390062,0.6274437905390062,
absorption,10,0.04,6.87632,6.874798317683778,0.4515884012953775,0.4515884012953775,
absorption,10,0.05,6.88259,6.881689551219185,0.22221623709233196,0.22221623709233196,
absorption,10,0.06,6.88866,6.8874374379333485,0.23805109868868524,0.23805109868868524,
absorption,10,0.08,6.89899,6.895116647184632,0.5320735109292984,0.5320735109292984,
absorption,10,0.1,6.90363,6.900818296718628,0.3091941385629182,0.3091941385629182,
absorption,10,0.15,6.9045,6.9094916528160875,0.3275570788586535,-0.3275570788586535,
absorption,10,0.2,6.90947,6.90944204485061,0.0010991313779129541,0.0009865990507451627,
absorption,10,0.3,6.91652,6.916432297316391,0.002161631565722466,0.002161631565722466,
absorption,10,0.4,6.91873,6.9187985814220445,0.0011898909404561842,-0.0011795471833386806,
absorption,10,0.5,6.9194,6.919882331071899,0.010437866793688855,-0.010437866793688855,
absorption,10,0.6,6.92025,6.920417367650838,0.0019151827151731027,-0.0019151827151731027,
absorption,10,0.8,6.91927,6.920292032698019,0.0015758375254582013,0.0004930123644442119,
absorption,10,1.0,6.92302,6.92143755833647,0.004343838807541189,0.003252649890717052,
absorption,10,1.5,6.24415,6.244913137499831,0.0011525874711537654,0.0011525874711537654,
absorption,10,2.0,6.21841,6.218150922816416,0.0005400714924386207,0.0005400714924386207,
absorption,10,3.0,6.21084,6.2118767148428535,0.0010001305657647563,0.0007750728708844079,
absorption,10,4.0,6.20748,6.2081147919499164,0.0011248867035851262,0.0008731808086581694,
absorption,10,5.0,6.20655,6.207295151280499,0.002548969237192722,0.002548969237192722,
absorption,10,6.0,6.20506,6.205963293585543,0.0038810649538145725,-0.002629651668351052,
absorption,10,8.0,6.20207,6.202992289260271,0.00193261215142293,0.00193261215142293,
absorption,10,10.0,6.20089,6.2008881714401545,0.0002437419627909776,0.0002437419627909776,
absorption,10,15.0,6.19934,6.20007921220006,0.002202631556946777,0.002202631556946777,
