set,material,E_MeV,Zeq,B_1mfp,B_2mfp,B_3mfp,B_4mfp,B_5mfp,B_6mfp,B_7mfp,B_8mfp,B_9mfp,B_10mfp,B_11mfp,B_12mfp,B_15mfp,B_20mfp,B_25mfp,B_30mfp,B_35mfp,B_40mfp
new,Mix5,0.1,7.10253,4.65741,11.8502,23.5535,41.0986,66.011,99.9689,144.766,202.276,274.422,363.147,470.401,598.14,1124.41,2627.06,5373.37,10368.3,18805.7,30602.6
new,Mix5,0.15,7.12514,3.77182,9.31427,18.4416,32.2608,52.0478,79.2138,115.274,161.817,220.471,292.885,380.704,485.569,919.039,2155.78,4389.29,8368.31,14916.6,23780.9
new,Mix5,0.2,7.13565,3.365,7.933,15.253,26.0744,41.2399,61.6559,88.2688,122.042,163.937,214.895,275.832,347.633,636.878,1425.81,2787.35,5138.06,8961.78,14171.7
new,Mix5,0.3,7.15030,2.85055,6.21997,11.3628,18.6391,28.4304,41.1186,57.0716,76.6327,100.112,127.783,159.88,196.606,336.267,679.97,1211.03,2028.66,3179.44,4480.31
new,Mix5,0.356,7.15520,2.71644,5.72223,10.1753,16.3167,24.395,34.6503,47.3047,62.5553,80.5702,101.487,125.416,152.441,252.739,489.567,840.129,1359.38,2064.2,2834.31
new,Mix5,0.4,7.15823,2.62502,5.39289,9.4064,14.8393,21.8673,30.6541,41.3448,54.0613,68.9001,85.9325,105.207,126.753,205.173,384.145,639.652,1005.9,1487.57,1997.17
new,Mix5,0.5,7.16240,2.46492,4.83451,8.13778,12.4602,17.8851,24.4843,32.3141,41.4138,51.8058,63.4965,76.4792,90.7374,140.95,249.311,395.366,594.159,842.648,1092.32
new,Mix5,0.511,7.16258,2.45284,4.78936,8.03296,12.2626,17.5553,23.9768,31.5781,40.3939,50.4429,61.7287,74.2426,87.9669,136.18,239.802,378.84,567.311,802.248,1038.19
new,Mix5,0.6,7.16472,2.3637,4.46219,7.28282,10.8628,15.2383,20.4374,26.4775,33.3651,41.0961,49.6573,59.0281,69.1832,104.091,176.382,269.436,390.864,537.914,683.406
new,Mix5,0.662,7.16928,2.30917,4.2766,6.8762,10.129,14.0562,18.6722,23.9836,29.9883,36.6761,44.0303,52.0292,60.6479,89.9789,149.782,225.597,323.189,440.071,555.175
new,Mix5,0.8,7.16685,2.20412,3.92918,6.12991,8.80338,11.9485,15.5608,19.6314,24.1466,29.0888,34.4374,40.1697,46.2625,66.4934,106.091,154.204,213.789,282.74,348.9
new,Mix5,1,7.16792,2.10729,3.59789,5.41875,7.5541,9.9922,12.7211,15.7274,18.9964,22.5121,26.2576,30.2159,34.3703,47.8628,73.2805,102.707,137.531,177.047,215.853
new,Mix5,1.173,6.62406,2.03519,3.38536,4.99815,6.85493,8.94166,11.2451,13.7519,16.4481,19.3198,22.3528,25.5335,28.849,39.4963,59.2582,81.9136,108.518,138.42,167.631
new,Mix5,1.33,6.16595,1.98417,3.23062,4.68862,6.33823,8.16447,10.1538,12.2933,14.5701,16.972,19.4869,22.1036,24.8119,33.404,49.0632,66.7223,87.1284,109.646,131.312
new,Mix5,1.5,6.06625,1.94029,3.09059,4.40365,5.85969,7.44402,9.14387,10.9475,12.844,14.8229,16.8746,18.9902,21.162,27.9523,40.025,53.2487,68.0791,84.0314,99.1797
new,Mix5,2,6.01919,1.84283,2.8017,3.8461,4.96323,6.14407,7.38137,8.66887,10.001,11.3729,12.78,14.2183,15.6843,20.2208,28.1547,36.5746,45.5882,55.0105,64.1977
new,Mix5,2.51,6.01294,1.77119,2.60762,3.4909,4.41335,5.36975,6.35603,7.36885,8.40533,9.46296,10.5395,11.6331,12.742,16.1476,22.042,28.2045,34.6617,41.3234,47.9261
new,Mix5,3,6.00780,1.71494,2.45997,3.22615,4.00975,4.80828,5.61984,6.44292,7.27622,8.11865,8.96924,9.82716,10.6917,13.3187,17.7848,22.3408,26.975,31.648,36.2811
new,Mix5,4,6.00270,1.62601,2.24703,2.86534,3.48189,4.09728,4.71194,5.3262,5.94031,6.55447,7.16883,7.7835,8.39855,10.2461,13.3292,16.4043,19.4676,22.5421,25.6601
new,Mix5,5,6.00102,1.564,2.10329,2.62788,3.14182,3.64766,4.14722,4.64188,5.13275,5.6207,6.10644,6.59055,7.0735,8.5186,10.9218,13.308,15.6549,17.9723,20.3218
new,Mix5,6,5.99918,1.519,1.99586,2.45049,2.89057,3.32072,3.7441,4.163,4.57913,4.99377,5.40784,5.822,6.23661,7.4834,9.54364,11.5098,13.3962,15.3719,17.6207
new,Mix5,7,5.99723,1.47135,1.90075,2.30756,2.6992,3.08017,3.45351,3.82144,4.18562,4.54728,4.90735,5.26647,5.62508,6.69879,8.46352,10.1492,11.7817,13.5051,15.4671
new,Mix5,8,5.99561,1.43008,1.81899,2.18537,2.53642,2.87645,3.20842,3.53444,3.85612,4.17465,4.49093,4.80563,5.11917,6.0545,7.58494,9.04838,10.4767,11.9938,13.7199
new,Mix5,9,5.99561,1.40262,1.76218,2.09831,2.41852,2.72729,3.02768,3.32187,3.61152,3.89787,4.18189,4.46428,4.74558,5.58541,6.96641,8.28699,9.53481,10.7932,12.19
new,Mix5,10,5.99268,1.37807,1.71191,2.02179,2.31543,2.59742,2.87084,3.13793,3.40036,3.6594,3.91604,4.17103,4.42495,5.18345,6.43684,7.64365,8.76844,9.85166,11.0054
new,Mix5,11,5.99308,1.35574,1.66841,1.9579,2.23176,2.49446,2.749,2.99753,3.24167,3.48264,3.72141,3.95869,4.19504,4.90159,6.07095,7.19623,8.23447,9.21153,10.2307
new,Mix5,12,5.99214,1.33536,1.62887,1.89998,2.15607,2.40145,2.63905,2.87095,3.09869,3.32348,3.54622,3.76763,3.98822,4.64815,5.74227,6.79579,7.76085,8.65069,9.55877
new,Mix5,13,5.99132,1.31662,1.59263,1.84703,2.08698,2.31668,2.53895,2.7558,2.96872,3.17887,3.38713,3.59416,3.80049,4.41821,5.44422,6.43352,7.33526,8.15211,8.96735
new,Mix5,14,5.99126,1.29926,1.55918,1.79826,2.02346,2.23885,2.44714,2.65027,2.84969,3.0465,3.24155,3.43549,3.62882,4.20801,5.17183,6.10292,6.94889,7.70361,8.44037
new,Mix5,15,5.99217,1.28309,1.52811,1.75307,1.9647,2.16694,2.3624,2.55295,2.73998,2.92456,3.1075,3.28943,3.47082,4.01463,4.92127,5.79908,6.59519,7.29624,7.96596
new,Mix6,0.015,6.88110,1.254,1.39301,1.48905,1.56257,1.6228,1.67459,1.72071,1.76288,1.80216,1.83926,1.87465,1.90862,2.00366,2.14056,2.24619,2.32181,2.38486,2.45733
new,Mix6,0.02,6.91833,1.58496,1.96248,2.25323,2.49448,2.70454,2.89381,3.06872,3.23347,3.39089,3.54296,3.69106,3.83614,4.25858,4.92401,5.51171,5.99249,6.4086,6.86224
new,Mix6,0.03,6.96879,2.74137,4.27668,5.71674,7.10204,8.45631,9.79559,11.1316,12.4735,13.8285,15.2025,16.6004,18.0262,22.4993,30.664,39.5243,48.5638,57.5217,67.0146
new,Mix6,0.04,7.00264,3.98184,7.64146,11.8776,16.6634,21.9854,27.8351,34.2061,41.0928,48.4904,56.3948,64.8025,73.7116,103.456,163.6,239.291,333.865,446.912,571.63
new,Mix6,0.05,7.01961,4.87879,10.7147,18.4952,28.3534,40.435,54.8792,71.8119,91.3434,113.569,138.57,166.418,197.181,307.734,561.245,934.273,1486.93,2248.48,3141.64
new,Mix6,0.06,7.03195,5.13019,12.2348,22.649,36.9079,55.5732,79.1992,108.315,143.413,184.942,233.311,288.895,352.047,590.627,1186.65,2161.39,3772.57,6190.28,9126.32
new,Mix6,0.08,7.04871,4.91456,12.5268,24.735,42.7489,67.9017,101.596,145.262,200.318,268.148,350.084,447.405,561.362,1016.04,2259.88,4499.82,8505.02,14774.5,22344.6
new,Mix6,0.1,7.06033,4.65888,11.8756,23.6461,41.3304,66.4909,100.851,146.259,204.651,278.019,368.381,477.768,608.22,1147,2691,5519.69,10672.7,19402.7,31668.2
new,Mix6,0.15,7.07895,3.76345,9.307,18.4579,32.34,52.2509,79.6275,116.015,163.034,222.35,295.648,384.613,490.922,930.925,2188.59,4463.45,8521.4,15206.4,24258.9
new,Mix6,0.2,7.08679,3.365,7.9396,15.2792,26.1418,41.3811,61.917,88.7116,122.746,165.002,216.443,278.005,350.596,643.443,1443.9,2827.49,5220.36,9127.52,14485.8
new,Mix6,0.3,7.09907,2.84731,6.21687,11.3664,18.6599,28.4829,41.2216,57.2486,76.9115,100.525,128.365,160.671,197.646,338.326,684.731,1220.16,2044.88,3206.37,4519.78
new,Mix6,0.356,7.10303,2.71413,5.72035,10.1788,16.3328,24.4335,34.7237,47.4278,62.7454,80.8468,101.872,125.93,153.109,254.016,492.383,845.309,1368.26,2078.5,2854.85
new,Mix6,0.4,7.10545,2.62336,5.39187,9.40984,14.8527,21.8975,30.7099,41.4363,54.1998,69.0982,86.2035,105.565,127.211,206.018,385.912,642.745,1010.96,1495.45,2008.16
new,Mix6,0.5,7.10876,2.46396,4.83438,8.14098,12.47,17.9053,24.5195,32.3691,41.494,51.9164,63.643,76.6669,90.9716,141.353,250.1,396.732,596.385,845.872,1096.18
new,Mix6,0.511,7.10888,2.45197,4.78934,8.03618,12.2722,17.5748,24.0105,31.6305,40.47,50.5476,61.867,74.4195,88.1872,136.558,240.537,380.107,569.37,805.234,1041.79
new,Mix6,0.6,7.11060,2.36347,4.46299,7.2862,10.8706,15.2526,20.4605,26.5118,33.413,41.16,49.7395,59.1309,69.3086,104.295,176.75,270.032,391.791,539.24,685.028
new,Mix6,0.662,7.11458,2.30879,4.27698,6.8787,10.1352,14.0677,18.691,24.0114,30.0267,36.727,44.0952,52.1094,60.7446,90.1311,150.044,226.016,323.845,441.007,556.285
new,Mix6,0.8,7.11217,2.20343,3.92877,6.1308,8.80666,11.9552,15.5721,19.6481,24.1696,29.1189,34.4749,40.215,46.3159,66.5708,106.21,154.388,214.088,283.17,349.373
new,Mix6,1,7.11318,2.10752,3.59855,5.42008,7.5564,9.99581,12.7264,15.7348,19.0064,22.5251,26.2741,30.2363,34.3951,47.9029,73.3485,102.797,137.646,177.239,216.226
new,Mix6,1.173,6.60909,2.03506,3.38528,4.99826,6.85537,8.94254,11.2466,13.754,16.4509,19.3234,22.3572,25.5386,28.8549,39.5044,59.2701,81.933,108.552,138.468,167.681
new,Mix6,1.33,6.20011,1.98414,3.23035,4.68793,6.33701,8.16259,10.1512,12.2899,14.566,16.967,19.4811,22.0971,24.8048,33.3953,49.0523,66.7057,87.1,109.606,131.275
new,Mix6,1.5,6.11086,1.93981,3.08962,4.40221,5.85785,7.44185,9.1415,10.9451,12.8416,14.8207,16.8727,18.9889,21.1613,27.9548,40.0352,53.2688,68.1107,84.0784,99.2479
new,Mix6,2,6.06887,1.84241,2.80107,3.84539,4.96246,6.14323,7.3804,8.66767,9.99947,11.3708,12.7772,14.2146,15.6794,20.2112,28.1342,36.5433,45.5485,54.9593,64.1223
new,Mix6,2.51,6.06286,1.77079,2.60703,3.49024,4.41269,5.36911,6.35544,7.36829,8.40477,9.46235,10.5388,11.6323,12.741,16.1456,22.0387,28.2028,34.6656,41.3311,47.9281
new,Mix6,3,6.05876,1.71456,2.4594,3.22552,4.00913,4.80773,5.61941,6.44262,7.27608,8.11867,8.96941,9.82747,10.6921,13.3195,17.7866,22.3453,26.9841,31.6615,36.2952
new,Mix6,4,6.05401,1.62617,2.2471,2.86524,3.4816,4.09682,4.71136,5.32558,5.93973,6.55405,7.16867,7.78371,8.39924,10.2488,13.3367,16.4156,19.4799,22.554,25.6745
new,Mix6,5,6.05256,1.56417,2.10326,2.62755,3.14118,3.64679,4.14622,4.6409,5.13192,5.62019,6.10643,6.59123,7.07504,8.52377,10.9355,13.3307,15.684,18.0071,20.3664
new,Mix6,6,6.05085,1.51769,1.99413,2.44875,2.88906,3.31958,3.7434,4.16279,4.57942,4.99457,5.40918,5.8239,6.23914,7.4886,9.55879,11.5413,13.434,15.3893,17.5926
new,Mix6,7,6.04906,1.47072,1.89976,2.30633,2.69786,3.0788,3.45219,3.82025,4.18461,4.54652,4.9069,5.26643,5.62551,6.70125,8.47187,10.165,11.8,13.5172,15.467
new,Mix6,8,6.04739,1.43,1.81863,2.1847,2.53545,2.87525,3.20705,3.53298,3.85465,4.17327,4.48972,4.80467,5.11855,6.0553,7.58862,9.05396,10.4833,12.0029,13.7358
new,Mix6,9,6.04761,1.40217,1.76136,2.0972,2.4172,2.72586,3.0262,3.32043,3.61019,3.89673,4.18102,4.46375,4.74546,5.58691,6.97157,8.29612,9.54768,10.8103,12.2131
new,Mix6,10,6.04457,1.37733,1.7107,2.02028,2.31375,2.59567,2.86912,3.13632,3.39892,3.6582,3.91514,4.17049,4.42482,5.18487,6.44175,7.65288,8.78244,9.87086,11.0307
new,Mix6,11,6.04486,1.35503,1.66721,1.95638,2.23004,2.49263,2.74715,2.99573,3.24,3.48117,3.72019,3.95779,4.19451,4.90249,6.07511,7.20429,8.24667,9.22828,10.2532
new,Mix6,12,6.04409,1.33468,1.6277,1.89847,2.15431,2.39955,2.63708,2.86899,3.09682,3.32176,3.54471,3.76639,3.9873,4.64854,5.74567,6.8027,7.77129,8.66497,9.57813
new,Mix6,13,6.04336,1.31597,1.59148,1.84552,2.0852,2.31473,2.5369,2.75372,2.96669,3.17695,3.38538,3.59264,3.79926,4.41816,5.44696,6.43947,7.34427,8.16432,8.984
new,Mix6,14,6.04349,1.29863,1.55805,1.79676,2.02167,2.23685,2.44502,2.6481,2.84753,3.04442,3.23961,3.43375,3.62733,4.20761,5.17405,6.1081,6.95675,7.71415,8.45484
new,Mix6,15,6.04401,1.28248,1.52702,1.75159,1.96292,2.16493,2.36025,2.55072,2.73774,2.92237,3.10542,3.28752,3.46914,4.01395,4.92302,5.80354,6.60193,7.30517,7.97837
new,Mix7,0.015,6.86350,1.2567,1.39735,1.49462,1.56914,1.63022,1.68276,1.72958,1.77238,1.81227,1.84995,1.8859,1.92041,2.017,2.15619,2.26364,2.3406,2.40479,2.4786
new,Mix7,0.02,6.89457,1.59257,1.97699,2.27398,2.52096,2.73636,2.93069,3.11043,3.27986,3.44186,3.59844,3.75101,3.90055,4.33641,5.02483,5.63571,6.13803,6.57333,7.04625
new,Mix7,0.03,6.93429,2.77398,4.35359,5.84496,7.28708,8.70296,10.1083,11.5147,12.9312,14.3652,15.8226,17.3083,18.8266,23.6064,32.3849,41.9844,51.8744,61.8094,72.4857
new,Mix7,0.04,6.96099,4.0233,7.7775,12.1603,17.1473,22.7283,28.8977,35.6516,42.9872,50.9019,59.3938,68.4619,78.1063,110.533,176.977,261.999,370.093,501.366,647.942
new,Mix7,0.05,6.97908,4.90759,10.8328,18.7768,28.8896,41.3337,56.2647,73.8244,94.1376,117.313,143.444,172.614,204.901,321.338,589.87,987.397,1580.08,2402.04,3371.07
new,Mix7,0.06,6.99318,5.14577,12.3202,22.8813,37.3905,56.4374,80.6048,110.45,146.49,189.2,239.009,296.312,361.479,608.045,1225.22,2236.56,3912.26,6432.2,9493.38
new,Mix7,0.08,7.00871,4.91328,12.5609,24.8691,43.0823,68.5743,102.793,147.214,203.308,272.506,356.188,455.679,572.275,1038.13,2315.15,4619.81,8747.34,15207.8,22987.6
new,Mix7,0.1,7.01799,4.66037,11.9012,23.7397,41.565,66.9772,101.747,147.777,207.068,281.682,373.717,485.286,618.518,1170.14,2756.74,5670.44,10986.7,20019,32770.1
new,Mix7,0.15,7.03263,3.75499,9.29953,18.4739,32.4191,52.4544,80.0429,116.76,164.259,224.243,298.433,388.553,496.322,942.921,2221.71,4538.21,8675.59,15498,24738.9
new,Mix7,0.2,7.03779,3.365,7.94627,15.3056,26.21,41.524,62.1814,89.1603,123.461,166.083,218.014,280.211,353.608,650.127,1462.37,2868.52,5304.5,9297.12,14808.1
new,Mix7,0.3,7.04770,2.84405,6.21371,11.37,18.6807,28.5355,41.3252,57.4268,77.1923,100.94,128.951,161.467,198.694,340.401,689.525,1229.34,2061.17,3233.35,4559.29
new,Mix7,0.356,7.05072,2.7118,5.71843,10.1822,16.3489,24.4722,34.7976,47.5519,62.9371,81.1257,102.259,126.449,153.783,255.304,495.22,850.521,1377.18,2092.85,2875.44
new,Mix7,0.4,7.05253,2.62168,5.39083,9.41328,14.866,21.928,30.7661,41.5285,54.3396,69.2981,86.4769,105.925,127.674,206.871,387.693,645.856,1016.05,1503.34,2019.17
new,Mix7,0.5,7.05499,2.463,4.83424,8.1442,12.4798,17.9258,24.555,32.4247,41.5748,52.028,63.7908,76.8563,91.2079,141.76,250.895,398.107,598.625,849.111,1100.04
new,Mix7,0.511,7.05505,2.45109,4.78931,8.03943,12.2818,17.5945,24.0445,31.6835,40.5467,50.6532,62.0066,74.598,88.4095,136.939,241.277,381.383,571.443,808.236,1045.39
new,Mix7,0.6,7.05634,2.36324,4.4638,7.28961,10.8785,15.2671,20.4839,26.5464,33.4614,41.2246,49.8226,59.2347,69.4352,104.501,177.122,270.633,392.726,540.576,686.657
new,Mix7,0.662,7.05974,2.3084,4.27737,6.88123,10.1415,14.0794,18.7099,24.0394,30.0656,36.7784,44.1606,52.1903,60.8422,90.2845,150.309,226.437,324.505,441.949,557.398
new,Mix7,0.8,7.05734,2.20273,3.92836,6.1317,8.80996,11.962,15.5834,19.665,24.1929,29.1491,34.5127,40.2607,46.3696,66.6486,106.329,154.572,214.389,283.603,349.845
new,Mix7,1,7.05831,2.10775,3.59921,5.42142,7.55872,9.99945,12.7317,15.7423,19.0164,22.5382,26.2907,30.2569,34.4201,47.9434,73.4174,102.888,137.763,177.434,216.602
new,Mix7,1.173,6.59408,2.03493,3.38519,4.99836,6.8558,8.94344,11.248,13.7561,16.4538,19.3269,22.3615,25.5437,28.8608,39.5125,59.2821,81.9524,108.585,138.516,167.732
new,Mix7,1.33,6.23435,1.98411,3.23007,4.68725,6.33578,8.16072,10.1486,12.2865,14.5618,16.962,19.4754,22.0907,24.7977,33.3867,49.0414,66.6892,87.0717,109.566,131.237
new,Mix7,1.5,6.15559,1.93934,3.08865,4.40078,5.85601,7.4397,9.13913,10.9426,12.8392,14.8185,16.8709,18.9876,21.1607,27.9572,40.0454,53.2888,68.1421,84.1253,99.3158
new,Mix7,2,6.11867,1.84198,2.80045,3.84467,4.96169,6.1424,7.37943,8.66647,9.99791,11.3687,12.7744,14.2108,15.6746,20.2017,28.1139,36.5124,45.5095,54.909,64.0477
new,Mix7,2.51,6.11291,1.7704,2.60645,3.48958,4.41202,5.36848,6.35485,7.36773,8.40421,9.46175,10.5381,11.6314,12.7399,16.1437,22.0356,28.2016,34.6702,41.3395,47.9306
new,Mix7,3,6.10985,1.71418,2.45884,3.22489,4.00851,4.80719,5.61898,6.44233,7.27594,8.11868,8.96958,9.82779,10.6926,13.3204,17.7886,22.35,26.9937,31.6755,36.3098
new,Mix7,4,6.10544,1.62634,2.24718,2.86515,3.48131,4.09636,4.71079,5.32496,5.93916,6.55362,7.1685,7.78392,8.39993,10.2516,13.3443,16.4274,19.4929,22.5669,25.6897
new,Mix7,5,6.10421,1.56434,2.10322,2.62721,3.14055,3.64592,4.14523,4.6399,5.13108,5.61967,6.1064,6.59186,7.07652,8.5288,10.9489,13.3525,15.7118,18.0401,20.4091
new,Mix7,6,6.10264,1.51636,1.99238,2.447,2.88753,3.31841,3.74266,4.16251,4.57962,4.99525,5.41035,5.82557,6.24135,7.49305,9.57189,11.5698,13.4696,15.4066,17.5651
new,Mix7,7,6.10104,1.4701,1.89876,2.30511,2.69652,3.07743,3.45087,3.81904,4.18359,4.54575,4.90647,5.26639,5.62595,6.70376,8.48042,10.1813,11.8193,13.5303,15.4674
new,Mix7,8,6.09936,1.43,1.81836,2.18411,2.53457,2.87411,3.20572,3.53155,3.85321,4.17191,4.48855,4.80379,5.11804,6.05635,7.59274,9.05989,10.4901,12.0127,13.7537
new,Mix7,9,6.09981,1.40176,1.76058,2.09613,2.41593,2.72446,3.02476,3.31903,3.60892,3.89568,4.18025,4.46336,4.74551,5.58873,6.97735,8.30615,9.56164,10.8287,12.2384
new,Mix7,10,6.09680,1.37655,1.70944,2.01873,2.31204,2.59392,2.86743,3.13476,3.39757,3.65714,3.91443,4.17019,4.42499,5.1868,6.4476,7.66361,8.79861,9.89293,11.0595
new,Mix7,11,6.09695,1.35429,1.66599,1.95483,2.22829,2.49079,2.7453,2.99397,3.23839,3.47979,3.71911,3.95707,4.19421,4.90378,6.07998,7.21342,8.26037,9.24716,10.2787
new,Mix7,12,6.09640,1.33397,1.6265,1.89691,2.15252,2.39762,2.63511,2.86705,3.09499,3.32011,3.54332,3.7653,3.98659,4.64929,5.7497,6.81049,7.78287,8.68097,9.60038
new,Mix7,13,6.09585,1.31529,1.59031,1.84397,2.08339,2.31274,2.53483,2.75165,2.96469,3.17509,3.38372,3.59126,3.7982,4.41843,5.45025,6.44606,7.35394,8.17763,9.00305
new,Mix7,14,6.09620,1.29798,1.5569,1.79522,2.01984,2.23483,2.44288,2.64591,2.84538,3.04237,3.23773,3.4321,3.62598,4.20747,5.17667,6.11364,6.96475,7.72504,8.47086
new,Mix7,15,6.09620,1.28186,1.52591,1.75009,1.96111,2.16291,2.35808,2.54848,2.73551,2.92021,3.10339,3.28569,3.46756,4.01344,4.92503,5.80808,6.60836,7.31375,7.99138
new,Mix8,0.015,6.85461,1.25806,1.39955,1.49745,1.57247,1.63398,1.68691,1.73408,1.77721,1.8174,1.85538,1.89161,1.9264,2.02377,2.16414,2.27252,2.35016,2.41493,2.48943
new,Mix8,0.02,6.88257,1.59642,1.98435,2.28453,2.53444,2.75258,2.94949,3.13172,3.30355,3.4679,3.6268,3.78166,3.93349,4.37625,5.07651,5.69936,6.21284,6.65813,7.14106
new,Mix8,0.03,6.91690,2.79048,4.39269,5.91037,7.38172,8.8294,10.2689,11.7118,13.1671,14.6421,16.1428,17.6744,19.241,24.1811,33.2815,43.2703,53.6114,64.0694,75.3838
new,Mix8,0.04,6.93962,4.04492,7.84909,12.31,17.4051,23.1259,29.4687,36.4316,44.0131,52.2124,61.029,70.4633,80.517,114.447,184.463,274.849,390.82,532.848,692.469
new,Mix8,0.05,6.95489,4.92336,10.9032,18.9524,29.2347,41.927,57.1998,75.2094,96.0952,119.98,146.97,177.163,210.65,331.871,613.318,1032.98,1662.99,2542.96,3587.96
new,Mix8,0.06,6.96689,5.15261,12.3682,23.025,37.7089,57.0373,81.6238,112.058,148.892,192.636,243.755,302.676,369.807,624.68,1266.31,2323.32,4083.38,6746.51,10006.3
new,Mix8,0.08,6.98345,4.91222,12.5784,24.9432,43.275,68.9773,103.533,148.458,205.265,275.433,360.39,461.51,580.137,1055.02,2360.43,4721.4,8959,15613.9,23663.2
new,Mix8,0.1,6.99523,4.65943,11.9111,23.7845,41.6852,67.2354,102.232,148.61,208.408,283.729,376.716,489.531,624.355,1183.38,2794.77,5758.68,11172.6,20386.5,33427.8
new,Mix8,0.15,7.00942,3.75073,9.29571,18.4818,32.4586,52.5563,80.2512,117.134,164.874,225.194,299.833,390.535,499.039,948.96,2238.37,4575.81,8753.07,15644.4,24979.5
new,Mix8,0.2,7.01324,3.365,7.94963,15.319,26.2443,41.5961,62.3148,89.3868,123.821,166.63,218.808,281.328,355.133,653.514,1471.75,2889.36,5347.27,9383.4,14972.5
new,Mix8,0.3,7.02196,2.84241,6.21211,11.3718,18.6911,28.562,41.3772,57.5163,77.3335,101.149,129.246,161.868,199.222,341.445,691.934,1233.95,2069.34,3246.87,4579.06
new,Mix8,0.356,7.02451,2.71063,5.71746,10.1839,16.357,24.4917,34.8347,47.6143,63.0336,81.266,102.454,126.71,154.122,255.953,496.647,853.138,1381.65,2100.05,2885.75
new,Mix8,0.4,7.02602,2.62083,5.3903,9.415,14.8728,21.9433,30.7944,41.5749,54.4099,69.3986,86.6145,106.107,127.907,207.301,388.588,647.418,1018.6,1507.29,2024.68
new,Mix8,0.5,7.02805,2.46251,4.83416,8.14582,12.4848,17.9361,24.5729,32.4527,41.6155,52.0841,63.8651,76.9516,91.3267,141.965,251.294,398.798,599.75,850.737,1101.98
new,Mix8,0.511,7.02807,2.45065,4.7893,8.04106,12.2866,17.6044,24.0616,31.7101,40.5854,50.7064,62.0768,74.6878,88.5214,137.131,241.65,382.025,572.485,809.743,1047.2
new,Mix8,0.6,7.02916,2.36312,4.46421,7.29133,10.8825,15.2744,20.4956,26.5639,33.4858,41.2571,49.8645,59.287,69.499,104.605,177.309,270.935,393.196,541.247,687.476
new,Mix8,0.662,7.03226,2.3082,4.27756,6.8825,10.1446,14.0853,18.7194,24.0535,30.0852,36.8042,44.1936,52.231,60.8914,90.3617,150.442,226.649,324.837,442.422,557.956
new,Mix8,0.8,7.02987,2.20238,3.92815,6.13215,8.81162,11.9655,15.5892,19.6735,24.2045,29.1643,34.5317,40.2836,46.3965,66.6876,106.389,154.664,214.54,283.819,350.08
new,Mix8,1,7.03081,2.10787,3.59955,5.4221,7.55989,10.0013,12.7344,15.7461,19.0215,22.5448,26.2991,30.2673,34.4327,47.9639,73.4522,102.934,137.822,177.531,216.792
new,Mix8,1.173,6.58656,2.03487,3.38515,4.99842,6.85602,8.94388,11.2487,13.7571,16.4552,19.3287,22.3637,25.5463,28.8637,39.5165,59.2881,81.9622,108.602,138.54,167.757
new,Mix8,1.33,6.25151,1.9841,3.22994,4.68691,6.33517,8.15978,10.1473,12.2848,14.5597,16.9596,19.4726,22.0875,24.7941,33.3824,49.036,66.681,87.0576,109.547,131.218
new,Mix8,1.5,6.17800,1.9391,3.08817,4.40006,5.8551,7.43862,9.13795,10.9414,12.838,14.8174,16.87,18.9869,21.1604,27.9584,40.0505,53.2987,68.1578,84.1486,99.3497
new,Mix8,2,6.14362,1.84177,2.80015,3.84432,4.96131,6.14198,7.37895,8.66587,9.99713,11.3677,12.773,14.209,15.6722,20.1969,28.1039,36.4971,45.4902,54.8842,64.0108
new,Mix8,2.51,6.13798,1.7702,2.60616,3.48926,4.4117,5.36817,6.35456,7.36745,8.40393,9.46145,10.5378,11.631,12.7394,16.1428,22.0341,28.2012,34.6728,41.344,47.932
new,Mix8,3,6.13544,1.71399,2.45856,3.22457,4.00821,4.80692,5.61876,6.44218,7.27586,8.11868,8.96966,9.82795,10.6928,13.3208,17.7896,22.3525,26.9988,31.6827,36.3172
new,Mix8,4,6.13119,1.62642,2.24722,2.8651,3.48117,4.09613,4.7105,5.32465,5.93888,6.55341,7.16842,7.78402,8.40028,10.253,13.3482,16.4334,19.4998,22.5738,25.6977
new,Mix8,5,6.13007,1.56442,2.1032,2.62704,3.14024,3.64549,4.14473,4.6394,5.13065,5.6194,6.10637,6.59216,7.07723,8.53126,10.9554,13.3631,15.7252,18.0558,20.4297
new,Mix8,6,6.12856,1.5157,1.99151,2.44612,2.88677,3.31781,3.74228,4.16235,4.57969,4.99555,5.41086,5.82632,6.24234,7.495,9.57767,11.5827,13.4865,15.4152,17.552
new,Mix8,7,6.12706,1.4698,1.89827,2.3045,2.69585,3.07675,3.45022,3.81844,4.18308,4.54537,4.90624,5.26636,5.62616,6.70498,8.48464,10.1895,11.8291,13.5371,15.4679
new,Mix8,8,6.12537,1.43,1.81823,2.18382,2.53412,2.87354,3.20505,3.53083,3.85249,4.17123,4.48797,4.80334,5.11778,6.05686,7.59476,9.0628,10.4934,12.0175,13.7625
new,Mix8,9,6.12593,1.40156,1.7602,2.0956,2.41529,2.72376,3.02404,3.31834,3.60829,3.89515,4.17987,4.46316,4.74554,5.58964,6.98022,8.31114,9.5686,10.8379,12.251
new,Mix8,10,6.12294,1.37616,1.70881,2.01795,2.31119,2.59305,2.86658,3.13398,3.3969,3.65661,3.91407,4.17004,4.42507,5.18775,6.4505,7.66894,8.80666,9.90392,11.0739
